age,gender,income,purchase_frequency,purchase_amount,product_category,satisfaction_score,Cluster
33,Female,23401,2,7136,Clothing,6,1
31,Male,23410,0,8771,Electronics,5,1
34,Female,45277,1,15626,Beauty,5,0
36,Male,35288,0,13495,Electronics,5,3
39,Male,38800,2,12438,Electronics,4,3
30,Male,30456,1,10381,Books,4,3
20,Female,12912,2,4895,Food,5,2
30,Male,40105,2,12260,Food,5,0
31,Male,11087,1,3764,Food,4,2
29,Female,21888,1,7796,Health,4,1
33,Male,32277,2,9357,Electronics,4,3
35,Male,47016,0,15901,Home,5,0
28,Male,7120,1,2900,Books,4,2
29,Female,16507,2,6093,Health,4,1
32,Female,20198,2,5908,Health,5,1
28,Female,15888,1,7142,Books,4,2
30,Male,6137,0,1953,Food,4,2
21,Female,37430,0,17953,Food,6,3
25,Male,14760,2,5459,Food,6,2
24,Male,43204,2,18576,Electronics,4,0
26,Male,25376,2,7194,Clothing,5,1
27,Female,16760,2,5438,Health,5,1
32,Male,25922,2,10035,Food,7,1
34,Female,10006,2,3764,Electronics,5,2
27,Female,43023,1,13484,Clothing,3,0
26,Male,45920,2,18511,Clothing,5,0
25,Male,16957,0,5436,Books,6,1
28,Female,24934,2,7868,Beauty,4,1
29,Male,8854,0,3467,Clothing,5,2
32,Female,12067,2,4938,Electronics,6,2
29,Female,16218,1,6422,Electronics,5,1
21,Male,29916,1,10995,Books,4,3
30,Female,44257,2,13964,Electronics,4,0
35,Female,32371,1,12679,Home,5,3
35,Male,47061,1,16856,Food,6,0
26,Female,9433,0,2897,Clothing,7,2
23,Male,42914,2,16472,Home,4,0
41,Female,6470,1,2139,Clothing,5,2
29,Male,19653,2,5744,Clothing,4,1
30,Male,36308,1,14412,Electronics,6,3
32,Female,32906,2,12277,Electronics,4,3
23,Female,45118,1,15799,Home,4,0
27,Female,19299,1,6510,Health,5,1
23,Male,6557,0,2345,Electronics,7,2
27,Male,32302,2,10554,Food,4,3
31,Male,37660,1,12688,Clothing,5,3
24,Female,46616,1,16470,Books,6,0
33,Female,13193,2,4106,Electronics,7,2
31,Male,28993,2,12035,Books,6,3
26,Female,38310,1,10104,Food,5,3
31,Female,7832,2,2375,Food,5,2
33,Female,49137,1,17393,Books,4,0
35,Male,27384,2,7957,Electronics,4,1
29,Female,15123,2,5785,Books,7,2
30,Female,23450,1,7624,Electronics,4,1
30,Female,19528,2,6651,Health,5,1
36,Male,35817,2,15833,Electronics,5,3
35,Female,49564,0,15568,Clothing,4,0
34,Male,41179,1,14936,Clothing,3,0
29,Female,7510,2,2385,Clothing,5,2
32,Male,47700,0,15872,Food,6,0
32,Male,42084,0,20153,Clothing,4,0
25,Female,42521,0,16182,Clothing,6,0
22,Female,7197,0,2193,Books,6,2
33,Male,20072,2,7780,Clothing,6,1
23,Male,6434,1,1964,Clothing,4,2
30,Male,46161,2,11850,Clothing,6,0
31,Female,38962,2,12800,Books,6,0
33,Male,29312,2,8172,Books,5,3
31,Male,5187,2,1797,Books,5,2
27,Female,12994,2,4051,Food,5,2
34,Male,24915,0,9712,Books,4,1
38,Male,48819,2,17951,Health,4,0
34,Female,31775,2,10103,Home,5,3
21,Female,21339,1,5355,Clothing,6,1
36,Male,35621,2,10685,Clothing,4,3
30,Female,43558,0,11246,Electronics,6,0
32,Male,49039,0,17328,Clothing,7,0
33,Female,10544,2,3803,Food,5,2
30,Male,16067,0,5436,Health,7,2
30,Male,12401,2,4614,Books,4,2
35,Male,34154,1,14201,Electronics,5,3
33,Male,35891,0,10181,Electronics,5,3
34,Male,35731,1,14883,Food,6,3
41,Female,46999,1,21727,Clothing,4,0
33,Female,23164,0,6760,Electronics,6,1
31,Female,18149,2,4845,Books,4,1
20,Male,32186,1,9975,Health,5,3
42,Male,26907,2,9004,Clothing,6,1
28,Male,15501,2,5401,Food,5,2
41,Female,42844,1,12120,Electronics,4,0
32,Male,37881,2,15795,Electronics,6,3
37,Male,6827,1,2505,Books,5,2
30,Male,42756,2,13006,Electronics,3,0
32,Male,40782,2,14052,Electronics,5,0
31,Female,48562,1,12296,Electronics,4,0
29,Male,30154,2,8902,Health,6,3
29,Female,41365,2,16519,Books,5,0
35,Male,17341,1,6911,Electronics,3,1
29,Female,10868,2,4765,Clothing,6,2
21,Female,40376,0,15849,Clothing,3,0
29,Female,17439,2,6599,Electronics,5,1
32,Male,14606,2,5559,Health,6,2
33,Female,45713,2,16680,Home,5,0
33,Male,22639,2,8760,Electronics,4,1
22,Female,25443,2,8351,Electronics,5,1
32,Female,46374,2,16457,Books,5,0
34,Female,44109,0,17021,Food,6,0
36,Male,24997,2,7556,Food,3,1
29,Female,28971,1,9722,Books,7,3
29,Female,11006,2,3529,Electronics,6,2
37,Male,5147,1,1316,Clothing,7,2
23,Female,43022,1,15499,Books,6,0
28,Male,26736,1,8560,Electronics,6,1
32,Male,29060,2,12450,Clothing,4,3
23,Female,29367,2,9803,Books,4,3
31,Male,40709,2,15282,Books,4,0
38,Female,23027,2,6460,Electronics,5,1
30,Male,7538,1,2735,Electronics,5,2
29,Female,31374,1,10984,Clothing,5,3
32,Female,33298,1,10916,Clothing,6,3
29,Male,48123,1,13985,Food,4,0
34,Male,48365,2,11280,Clothing,4,0
34,Male,35758,1,14676,Electronics,4,3
30,Female,47408,2,15349,Clothing,5,0
25,Male,45039,2,13308,Home,4,0
24,Female,8675,1,2306,Clothing,3,2
27,Male,11397,1,4065,Electronics,5,2
34,Male,27307,0,7480,Food,5,1
21,Male,46889,2,14457,Beauty,6,0
22,Female,46079,2,15975,Home,5,0
27,Female,49171,0,12862,Home,6,0
32,Male,17797,0,6938,Food,6,1
26,Female,36413,1,13613,Electronics,6,3
34,Female,16088,2,5768,Electronics,6,2
31,Male,25335,0,7619,Food,4,1
29,Male,14689,1,5665,Electronics,5,2
34,Male,6012,1,2257,Clothing,5,2
32,Male,12702,2,4730,Clothing,4,2
28,Male,47143,2,17309,Electronics,5,0
31,Female,27756,2,8797,Electronics,4,3
33,Male,21978,2,8088,Clothing,5,1
32,Male,32697,2,14047,Electronics,4,3
27,Male,47586,1,13872,Food,5,0
34,Male,45379,2,19936,Health,5,0
35,Male,6243,2,2516,Clothing,5,2
31,Female,38370,2,15312,Electronics,5,3
31,Female,12778,1,3472,Health,6,2
30,Female,30447,1,8592,Electronics,5,3
40,Female,36919,2,12897,Food,6,3
31,Male,37369,0,10671,Home,5,3
29,Male,14016,2,3990,Books,3,2
19,Female,5929,1,1869,Electronics,4,2
23,Female,44147,2,17125,Clothing,5,0
30,Female,44874,0,13299,Clothing,6,0
31,Female,24299,2,8469,Clothing,6,1
31,Male,29011,2,10003,Health,4,3
34,Female,44903,1,18636,Beauty,5,0
29,Female,28830,1,11892,Books,5,3
35,Female,44984,2,19629,Beauty,5,0
26,Female,23435,2,8277,Clothing,4,1
25,Female,21078,2,8999,Electronics,4,1
25,Female,23527,2,6647,Food,5,1
33,Male,14035,2,5211,Beauty,6,2
30,Male,26596,2,8887,Clothing,2,1
34,Male,46886,2,15102,Beauty,4,0
29,Male,37659,0,12880,Electronics,4,3
27,Male,12593,2,4888,Clothing,3,2
28,Female,49401,2,19827,Electronics,5,0
22,Female,9477,1,2712,Clothing,5,2
25,Male,29244,2,8411,Beauty,6,3
24,Female,47777,1,20754,Electronics,4,0
35,Female,30728,2,8313,Health,4,3
27,Female,9323,1,3109,Food,6,2
34,Male,37790,2,11381,Electronics,6,3
37,Male,46588,2,17162,Electronics,6,0
29,Male,9940,2,3635,Books,6,2
31,Female,46894,2,17131,Food,5,0
22,Male,24649,2,7611,Electronics,6,1
26,Male,28457,0,11288,Books,4,3
30,Male,44171,2,13940,Food,5,0
31,Female,39699,1,13264,Electronics,5,0
27,Male,46611,1,14496,Home,6,0
42,Female,11532,1,3933,Clothing,5,2
28,Male,36817,0,16316,Food,4,3
30,Female,46335,2,17188,Health,3,0
33,Female,20712,0,7036,Food,4,1
30,Female,28084,1,9556,Books,6,3
27,Female,31914,0,11233,Health,4,3
35,Female,30666,1,9797,Clothing,5,3
37,Male,19423,1,7295,Food,4,1
30,Male,37846,0,12356,Electronics,5,3
33,Male,15438,2,5425,Food,5,2
30,Female,33242,1,11105,Health,5,3
35,Female,13118,2,5274,Electronics,5,2
25,Female,23384,2,8331,Clothing,6,1
40,Male,22807,1,9314,Electronics,5,1
27,Male,16337,0,5855,Books,5,1
23,Male,37047,2,9823,Electronics,7,3
28,Male,30884,1,9131,Food,4,3
31,Male,38034,1,14192,Food,4,3
37,Male,31128,0,11068,Clothing,5,3
34,Male,9862,2,3336,Electronics,5,2
31,Male,44768,0,14697,Health,5,0
24,Male,34004,2,11606,Health,6,3
26,Male,11519,1,4278,Books,4,2
29,Male,36687,2,15250,Clothing,5,3
41,Female,32479,1,10418,Electronics,4,3
22,Male,39996,2,10214,Food,6,0
35,Female,29412,1,10539,Food,4,3
28,Male,36956,2,14005,Food,6,3
37,Female,40380,0,14819,Electronics,6,0
25,Male,9005,0,3105,Electronics,4,2
31,Male,45175,1,10935,Clothing,4,0
25,Female,37647,1,14062,Electronics,5,3
34,Male,46976,1,19388,Electronics,6,0
37,Male,19206,2,6834,Books,4,1
39,Female,48445,1,17827,Food,4,0
34,Female,39481,1,14562,Beauty,5,0
38,Male,35659,2,11778,Clothing,5,3
36,Female,6642,1,2791,Books,6,2
29,Male,46904,0,16222,Clothing,5,0
32,Male,11344,1,3712,Beauty,6,2
26,Female,14113,2,4501,Home,5,2
29,Male,31372,1,11111,Electronics,6,3
35,Female,38905,2,15559,Food,5,0
32,Male,6340,2,2552,Books,6,2
32,Male,29248,0,9107,Food,6,3
25,Male,43635,1,13435,Health,6,0
27,Male,13388,2,4011,Clothing,5,2
27,Male,29340,2,11196,Books,5,3
32,Female,17528,2,5196,Electronics,6,1
26,Female,5454,0,1704,Food,4,2
33,Male,41000,2,17386,Food,6,0
25,Male,32529,1,12569,Books,3,3
38,Male,27201,2,7202,Books,5,1
32,Female,13538,2,4622,Books,4,2
27,Female,36761,1,13410,Electronics,7,3
31,Male,28404,2,6529,Books,7,3
28,Female,30750,1,10783,Electronics,5,3
32,Female,12928,2,4557,Electronics,4,2
31,Female,24993,2,8276,Clothing,7,1
25,Male,5410,2,1908,Electronics,4,2
26,Male,6042,2,1738,Clothing,4,2
31,Female,44422,2,12820,Electronics,6,0
37,Female,40551,1,13494,Food,4,0
35,Female,23689,2,9127,Health,4,1
27,Female,31943,2,11937,Health,4,3
34,Female,41473,1,10604,Food,6,0
30,Male,49904,0,20868,Electronics,5,0
31,Female,33087,1,10083,Clothing,6,3
31,Male,46696,2,15214,Food,5,0
42,Female,35317,1,13133,Electronics,4,3
25,Female,20159,0,7915,Clothing,5,1
30,Female,29625,0,11831,Health,5,3
22,Female,48857,0,14925,Electronics,5,0
33,Male,42665,1,12335,Electronics,4,0
35,Male,11005,1,4439,Electronics,5,2
36,Male,22826,1,8696,Food,5,1
21,Male,22893,0,7896,Food,4,1
32,Male,24479,2,8128,Clothing,4,1
37,Female,42845,0,14004,Books,4,0
28,Male,39154,2,15024,Home,6,0
29,Female,26457,2,10042,Clothing,5,1
30,Female,47885,0,13624,Electronics,4,0
32,Male,37378,1,12723,Books,4,3
33,Male,8720,2,3347,Clothing,3,2
36,Female,30897,1,8724,Beauty,5,3
30,Male,29540,1,10411,Electronics,6,3
31,Female,20232,0,8085,Food,5,1
41,Male,41430,0,17678,Food,5,0
32,Male,33193,2,13482,Food,5,3
31,Female,46647,2,15473,Food,7,0
24,Female,46787,2,13963,Health,5,0
30,Male,29923,0,10126,Books,7,3
29,Female,43720,2,14489,Electronics,7,0
30,Male,17871,1,6070,Electronics,5,1
27,Female,49842,2,16643,Electronics,7,0
27,Male,20346,1,7577,Electronics,6,1
27,Male,35848,2,10824,Clothing,5,3
29,Male,10967,2,3651,Beauty,5,2
36,Female,9001,0,3479,Food,7,2
35,Female,18740,0,5239,Books,4,1
28,Male,33392,1,13091,Clothing,6,3
22,Male,29763,1,11171,Food,5,3
26,Female,35002,2,12877,Clothing,5,3
28,Male,35559,0,11659,Electronics,6,3
30,Male,15882,2,4375,Clothing,4,2
27,Male,42111,1,18201,Electronics,4,0
39,Male,20091,0,6065,Health,6,1
29,Female,13429,2,6667,Electronics,5,2
25,Female,19461,1,6104,Home,3,1
29,Female,40333,0,14979,Electronics,5,0
26,Male,14275,1,4794,Electronics,3,2
31,Male,34023,2,10398,Beauty,6,3
31,Male,44121,1,16804,Electronics,4,0
32,Female,9578,1,3202,Health,6,2
23,Male,28209,2,9032,Clothing,6,3
31,Male,15425,1,5741,Health,4,2
31,Male,44818,2,11191,Clothing,5,0
24,Male,47309,2,19835,Clothing,4,0
34,Female,33422,2,8804,Food,5,3
34,Male,49663,2,12079,Electronics,7,0
40,Female,6852,2,2201,Food,5,2
31,Male,17777,2,5231,Electronics,4,1
30,Female,22551,1,9140,Electronics,5,1
30,Female,26581,2,7769,Clothing,5,1
30,Male,23466,1,7865,Electronics,6,1
22,Male,26277,0,9623,Electronics,5,1
23,Female,27935,2,8907,Books,4,3
30,Male,30540,2,10879,Food,4,3
27,Male,41127,2,12246,Electronics,6,0
30,Female,6512,1,2159,Beauty,5,2
21,Female,46882,2,15077,Electronics,5,0
23,Female,14898,1,5339,Books,5,2
25,Female,5798,0,2230,Food,4,2
34,Male,47489,2,13867,Clothing,5,0
25,Male,38982,2,12892,Clothing,7,0
26,Male,8390,0,3225,Books,3,2
30,Male,40061,0,10701,Clothing,4,0
29,Female,48936,2,19474,Clothing,7,0
31,Male,43475,2,15618,Health,4,0
40,Female,33181,1,10901,Electronics,7,3
25,Male,16582,2,6217,Electronics,6,1
29,Male,20801,2,7744,Food,5,1
28,Male,11298,2,4067,Food,5,2
37,Male,6379,2,2323,Food,4,2
27,Female,10221,2,3365,Electronics,4,2
30,Male,9057,1,3124,Food,6,2
34,Female,8821,1,3121,Electronics,5,2
25,Male,47306,2,19285,Clothing,5,0
37,Female,48890,0,17164,Clothing,5,0
33,Female,25829,0,6691,Health,5,1
25,Female,5457,2,1718,Electronics,5,2
32,Male,9104,2,3724,Clothing,7,2
29,Female,17837,1,7321,Electronics,5,1
31,Male,11502,1,3725,Clothing,6,2
30,Female,18444,0,8090,Electronics,4,1
35,Male,23348,0,7912,Books,6,1
24,Male,7627,1,2561,Electronics,5,2
28,Male,47063,1,19203,Books,6,0
29,Female,5688,1,1854,Electronics,5,2
26,Male,15310,1,4127,Home,5,2
25,Female,35107,2,10761,Health,5,3
30,Female,18533,1,4438,Electronics,4,1
29,Male,25139,1,9545,Food,5,1
19,Female,12900,2,4568,Electronics,5,2
35,Male,24673,2,8412,Clothing,4,1
31,Male,30400,0,12799,Books,4,3
41,Female,42984,0,16246,Health,6,0
33,Male,11787,1,4967,Health,5,2
28,Male,7423,2,2855,Home,6,2
43,Male,15625,1,5619,Clothing,5,2
43,Male,13189,2,4695,Electronics,6,2
25,Female,45191,1,15883,Electronics,6,0
32,Male,6140,1,1890,Books,4,2
29,Female,43356,2,13145,Home,6,0
31,Male,31686,2,10159,Food,5,3
31,Female,32248,2,10723,Electronics,6,3
24,Female,8292,1,3932,Clothing,4,2
31,Female,48030,2,16571,Electronics,4,0
38,Female,19355,0,5712,Clothing,7,1
29,Male,5407,2,1838,Electronics,5,2
29,Male,48911,2,15850,Clothing,5,0
36,Male,21496,2,7472,Electronics,5,1
34,Female,32778,0,9676,Food,7,3
23,Male,37512,1,9169,Health,5,3
31,Male,37514,0,15376,Home,4,3
37,Female,40177,2,12076,Food,6,0
36,Female,48438,2,16734,Health,6,0
32,Male,48948,2,15863,Food,5,0
33,Male,42760,1,14023,Electronics,3,0
25,Female,26458,2,9537,Food,7,1
31,Female,49220,1,18345,Food,4,0
26,Male,23817,2,9602,Health,3,1
28,Female,24544,1,9199,Health,6,1
34,Female,13594,1,3475,Food,4,2
25,Female,33804,2,11673,Electronics,5,3
31,Female,32434,1,13791,Food,4,3
32,Female,32998,2,13294,Electronics,3,3
30,Male,32100,1,14097,Books,6,3
38,Female,35708,1,13280,Health,4,3
25,Female,17534,1,6635,Books,4,1
33,Female,17360,1,6280,Clothing,5,1
30,Female,20975,1,7708,Electronics,4,1
29,Female,19435,1,6939,Electronics,4,1
32,Male,28453,2,9761,Electronics,4,3
25,Female,15834,1,5163,Electronics,5,2
24,Male,14365,2,5196,Food,5,2
28,Male,36726,0,15553,Food,5,3
38,Female,42273,2,14432,Books,4,0
30,Male,15971,2,5036,Home,6,2
31,Female,31085,2,14298,Electronics,5,3
29,Male,30346,2,12994,Clothing,4,3
32,Male,11322,2,4882,Beauty,7,2
26,Female,34159,0,13994,Food,5,3
35,Male,23565,2,9232,Electronics,5,1
33,Male,27449,2,10599,Electronics,4,1
26,Female,27470,0,8891,Clothing,6,1
30,Female,30122,1,10835,Electronics,3,3
33,Male,26980,0,11280,Electronics,2,1
32,Male,17655,0,4280,Clothing,5,1
37,Female,16560,2,5054,Home,5,1
27,Female,42058,2,16222,Books,6,0
35,Male,5643,0,1919,Electronics,7,2
35,Male,43419,2,19162,Electronics,5,0
29,Female,6511,2,1920,Food,5,2
26,Male,36521,0,16333,Books,5,3
25,Male,21042,1,6766,Food,4,1
32,Male,11008,0,3568,Food,5,2
30,Female,44304,2,17721,Clothing,4,0
38,Male,17000,0,6637,Food,4,1
32,Female,47912,1,17633,Electronics,5,0
28,Female,46651,2,11577,Electronics,4,0
25,Female,49766,1,16277,Books,6,0
27,Male,32772,1,15120,Electronics,5,3
32,Male,28069,2,8928,Beauty,4,3
28,Female,37650,0,12892,Electronics,4,3
32,Male,17544,2,5884,Books,6,1
29,Female,24299,1,10466,Electronics,6,1
30,Male,29828,1,10007,Food,4,3
27,Male,47808,2,16269,Electronics,5,0
39,Male,17130,2,4806,Electronics,6,1
31,Female,7785,0,2681,Books,5,2
31,Female,13994,2,4064,Food,3,2
22,Female,44142,1,9897,Books,5,0
33,Female,25441,1,10127,Beauty,6,1
25,Female,28586,0,7706,Books,5,3
26,Male,41217,2,12457,Health,5,0
34,Male,21387,0,6770,Home,5,1
28,Female,47825,2,14955,Books,5,0
22,Female,21806,2,8600,Food,6,1
38,Male,49057,2,16185,Electronics,5,0
19,Male,29423,2,11513,Clothing,3,3
33,Female,5565,1,1923,Home,6,2
35,Female,30579,1,11223,Books,7,3
27,Male,15192,1,6632,Clothing,6,2
32,Female,18808,1,6296,Clothing,7,1
32,Male,7351,1,2542,Electronics,6,2
35,Male,14523,2,3946,Health,5,2
32,Female,21295,2,9363,Beauty,4,1
29,Female,43712,2,18519,Books,5,0
34,Female,34542,2,12638,Food,3,3
34,Male,22944,2,8511,Clothing,4,1
26,Male,32458,1,10298,Clothing,4,3
24,Male,39737,2,12556,Electronics,7,0
31,Female,33107,0,12725,Beauty,6,3
29,Male,46489,1,14382,Clothing,5,0
26,Female,41615,1,17244,Electronics,6,0
30,Female,14754,1,5276,Electronics,5,2
24,Female,24794,1,4980,Electronics,7,1
31,Male,5305,2,1416,Food,5,2
27,Female,30897,2,9997,Electronics,4,3
34,Female,15639,2,5456,Food,6,2
41,Male,12355,2,5009,Health,3,2
26,Male,9303,2,3059,Clothing,5,2
35,Male,15816,2,4290,Electronics,6,2
34,Male,40250,2,12247,Clothing,5,0
30,Female,25946,2,8097,Food,5,1
28,Male,30197,1,11235,Clothing,5,3
37,Male,27862,2,11829,Books,6,3
21,Female,31053,2,8120,Books,5,3
27,Female,12702,1,4649,Clothing,3,2
24,Female,40936,2,14243,Books,4,0
36,Female,40416,1,11566,Electronics,6,0
29,Female,24765,1,8778,Food,4,1
28,Male,28521,0,11020,Books,5,3
44,Male,11012,1,3634,Electronics,6,2
30,Female,18654,0,7564,Health,4,1
28,Male,18512,2,6062,Electronics,4,1
31,Male,36675,1,12875,Books,6,3
23,Male,17381,1,6384,Home,6,1
32,Male,45585,1,18679,Books,5,0
30,Female,45059,1,15914,Clothing,7,0
32,Male,38949,2,11783,Books,5,0
26,Female,25834,1,9818,Home,5,1
25,Female,48322,2,17861,Electronics,5,0
27,Male,6239,0,2528,Food,5,2
27,Male,14191,1,3865,Clothing,5,2
36,Female,35531,1,12273,Electronics,6,3
37,Female,39711,2,18027,Electronics,6,0
29,Male,41924,0,16275,Books,5,0
28,Male,15944,1,5953,Electronics,4,2
29,Female,21387,0,7742,Clothing,6,1
30,Female,36250,1,11785,Electronics,5,3
30,Male,14341,2,5801,Electronics,6,2
31,Female,45961,1,16085,Electronics,4,0
27,Male,37357,2,11514,Electronics,4,3
26,Male,48650,0,18593,Electronics,7,0
35,Female,19021,1,6633,Beauty,4,1
28,Male,31331,1,10122,Beauty,4,3
31,Female,22629,1,8603,Electronics,4,1
30,Female,32205,1,9768,Books,5,3
26,Male,44060,0,16113,Electronics,6,0
33,Male,8513,1,3282,Beauty,6,2
31,Female,32202,0,12543,Clothing,4,3
36,Male,36219,0,15784,Clothing,3,3
31,Female,48351,2,12833,Electronics,4,0
29,Female,34747,2,13862,Electronics,5,3
31,Male,14536,2,4587,Electronics,5,2
25,Male,18140,2,7532,Electronics,5,1
26,Female,14028,2,4577,Books,6,2
32,Female,44990,0,11853,Books,5,0
29,Male,10094,2,3834,Health,5,2
30,Male,23478,2,7288,Books,5,1
29,Female,38116,2,12570,Beauty,5,3
27,Male,29864,0,9305,Health,5,3
21,Female,29322,1,9811,Books,5,3
32,Female,43186,2,15176,Books,5,0
33,Male,13416,0,5408,Electronics,6,2
24,Male,10090,2,3877,Electronics,3,2
37,Female,24806,0,8541,Clothing,7,1
32,Female,45473,2,18147,Books,5,0
36,Male,5754,2,1496,Health,2,2
26,Female,37088,1,12831,Electronics,4,3
31,Female,18146,2,8093,Electronics,4,1
30,Female,18310,1,5654,Electronics,4,1
33,Male,10570,1,3875,Food,6,2
27,Female,5311,0,1889,Beauty,6,2
30,Female,31180,2,10054,Clothing,3,3
22,Male,18550,2,5584,Food,5,1
27,Male,14340,1,4764,Food,5,2
31,Male,45115,2,15326,Clothing,5,0
27,Male,5540,2,1903,Electronics,6,2
30,Male,28116,0,8661,Electronics,6,3
28,Female,41164,1,14859,Food,6,0
33,Female,21884,0,8051,Health,4,1
35,Female,17284,2,5517,Electronics,4,1
26,Male,12702,2,4441,Clothing,4,2
29,Female,49702,0,18349,Food,4,0
36,Male,49355,1,14771,Books,4,0
20,Female,49239,2,17264,Food,5,0
29,Male,26341,2,9571,Clothing,6,1
39,Female,14504,2,6027,Electronics,6,2
40,Female,32765,0,9828,Clothing,5,3
31,Female,36979,2,12218,Home,5,3
26,Male,47874,1,15001,Electronics,6,0
31,Female,8190,2,2555,Food,6,2
27,Male,43578,0,15875,Electronics,6,0
36,Male,42495,1,10719,Electronics,6,0
26,Female,41239,1,14317,Books,7,0
32,Female,33979,0,11723,Beauty,3,3
33,Male,43134,2,10846,Food,6,0
27,Female,43506,0,11272,Clothing,6,0
34,Female,29653,2,10385,Electronics,5,3
27,Male,46932,1,14616,Books,4,0
33,Male,27937,2,10303,Electronics,6,3
35,Female,10446,0,3660,Books,6,2
26,Female,41486,1,12116,Health,5,0
35,Male,14693,2,5721,Clothing,3,2
28,Female,34668,1,16732,Books,5,3
31,Male,6461,2,1851,Health,5,2
31,Female,31926,2,8441,Clothing,4,3
28,Male,13938,1,4992,Books,6,2
31,Female,10302,0,3429,Food,5,2
24,Female,8367,0,2607,Electronics,4,2
29,Male,17017,0,6976,Clothing,4,1
34,Female,28535,2,9479,Clothing,3,3
20,Female,5628,1,1697,Food,4,2
23,Male,44322,2,19831,Clothing,4,0
25,Male,20179,2,9768,Clothing,5,1
23,Female,25714,2,9820,Books,5,1
32,Female,21280,1,7548,Home,5,1
26,Female,5926,2,1959,Books,4,2
20,Female,16700,2,6241,Clothing,6,1
27,Male,9819,2,2598,Electronics,4,2
28,Male,6368,2,1874,Electronics,6,2
34,Female,46362,2,15556,Health,6,0
25,Female,30377,2,9069,Electronics,5,3
35,Male,43271,1,19431,Books,6,0
32,Female,45366,0,13250,Health,6,0
32,Female,26261,0,9820,Electronics,4,1
26,Female,10000,2,3166,Electronics,6,2
39,Male,44366,2,13339,Health,5,0
29,Female,24369,0,10180,Clothing,7,1
22,Female,10433,2,2863,Beauty,5,2
29,Male,17748,1,5058,Books,8,1
21,Male,22861,1,6956,Electronics,5,1
29,Male,9795,2,3708,Clothing,5,2
28,Female,48762,2,15741,Beauty,4,0
33,Female,10854,0,3532,Books,5,2
35,Female,10858,0,3829,Books,5,2
27,Female,35244,2,13094,Health,5,3
34,Female,12500,2,3988,Health,4,2
36,Male,46531,1,19359,Electronics,6,0
26,Female,25366,1,9758,Clothing,4,1
27,Female,13696,0,4721,Electronics,5,2
33,Male,41984,0,13560,Beauty,6,0
31,Female,42954,1,10527,Food,6,0
32,Female,23313,0,8613,Books,6,1
36,Male,38852,2,18236,Electronics,5,0
32,Female,25256,2,8183,Electronics,5,1
35,Female,39772,2,12987,Books,5,0
33,Female,35137,0,13224,Books,4,3
32,Female,48726,2,17967,Electronics,4,0
32,Male,16647,1,6174,Electronics,4,1
36,Male,24612,0,9007,Books,5,1
26,Male,39773,2,14961,Home,2,0
25,Male,38163,2,11072,Books,4,3
33,Male,14338,2,5787,Health,3,2
29,Male,38196,2,12838,Food,4,3
30,Male,46385,1,20152,Home,6,0
33,Female,20608,0,7758,Electronics,5,1
33,Male,18265,2,5777,Electronics,5,1
29,Male,47764,2,14945,Clothing,5,0
29,Female,6748,2,2285,Food,5,2
30,Male,36395,1,11678,Clothing,3,3
35,Female,18335,2,7026,Food,6,1
32,Male,8607,0,3080,Books,3,2
36,Female,32111,0,12156,Electronics,5,3
30,Female,5559,2,1668,Home,6,2
35,Female,16083,2,5987,Clothing,5,2
34,Male,10187,1,3404,Home,6,2
33,Female,38519,0,16149,Health,6,3
32,Male,44730,0,13395,Electronics,6,0
29,Male,41135,2,13757,Home,5,0
30,Male,41060,1,11956,Electronics,5,0
31,Male,35608,0,10386,Clothing,4,3
30,Female,17600,2,5848,Beauty,4,1
34,Female,36663,1,11704,Beauty,7,3
30,Male,24382,2,7892,Health,5,1
30,Male,47573,2,16559,Health,6,0
28,Male,14508,0,5371,Books,4,2
29,Male,48354,1,15165,Books,5,0
30,Male,16725,0,5403,Electronics,6,1
20,Male,31209,1,10008,Electronics,5,3
24,Female,12533,0,4931,Electronics,5,2
30,Female,17971,2,5930,Electronics,4,1
29,Male,15376,2,5647,Books,5,2
25,Male,46125,1,13774,Beauty,5,0
21,Female,29884,1,9365,Electronics,5,3
28,Male,29751,1,10757,Electronics,5,3
33,Female,40144,2,13383,Electronics,5,0
38,Female,12621,2,3320,Home,8,2
30,Male,45474,1,15321,Books,4,0
